date,A2C,DDPG,PPO,TD3,SAC
2022-08-10,184329.7903226093,201993.2186386799,199407.65075088543,183551.92610745272,233094.42216179718
2022-08-11,184427.41530735051,206578.7197373127,199985.60967422527,183710.86464505037,232936.71806023468
2022-08-12,183699.83516819036,205657.79433753242,201528.44719863933,182934.15517239412,232060.97269890655
2022-08-16,186069.664910622,207171.9032089924,203710.54375625652,185235.71889309725,236166.5160338675
2022-08-17,184812.58420688665,210060.05494239082,207495.18889785808,184045.42452053865,234179.25748894562
2022-08-18,187438.32496006048,211771.86304785957,207102.70360733074,186685.409811066,234519.63053582062
2022-08-19,185816.96280796087,207437.7561600422,202556.13170791668,185246.78694729647,231413.99418328155
2022-08-22,180908.1201260761,204643.1146652912,200145.94506240886,180328.38710598787,227221.05448601593
2022-08-23,181657.0154813007,204800.1982681965,204942.16771831553,181039.79134182772,232020.74284050812
2022-08-24,181997.46366245305,208249.8821060871,204563.98829784433,181423.59370999178,231790.43546746124
2022-08-25,181026.95768100774,207003.64153601875,203697.80500927012,180436.55989651522,230523.75162957062
2022-08-26,182172.91259128606,206332.19707801094,203886.10769786875,181621.26576809725,232559.93180535187
2022-08-29,181951.19259006536,200915.48052527657,202365.98607006113,181319.44405178865,232645.76627800812
2022-08-30,186601.5866330341,209311.42602088203,208565.36386241953,185939.8830166324,238495.1929137503
2022-09-01,185269.01067478216,207562.50664832344,207615.13408794443,184623.03401760897,237954.88419793
2022-09-02,183957.14248020208,206840.05294348946,206315.4886106495,183444.10323147615,237481.82682488312
2022-09-05,182529.83463413274,208297.07456519356,208070.77331676523,182149.38124661287,236992.92289421905
2022-09-06,181792.2011655048,208277.57857825508,206898.1863187794,181410.1295376285,235458.45829460968
2022-09-07,189271.02170688665,205728.72324683418,206159.84778728525,188619.4679775699,238375.78019402374
2022-09-08,193465.1329587177,210684.77030493965,208686.99206676523,192732.3371181949,243883.5298278128
2022-09-09,189723.64367038762,216882.95482947578,206703.4283689503,189054.68001370272,239711.03483269562
2022-09-12,192031.5092251972,218937.5131027912,207433.34546031992,191333.1602383121,240748.47282097687
2022-09-13,192851.44236118352,221510.95612647285,211152.33747234385,192213.0240688785,241540.65543816437
2022-09-14,192559.5415890888,223911.18242957344,210795.95712413828,191813.48213772615,241240.11246941437
2022-09-15,189816.12867099798,218662.63039710274,208437.55297985117,189162.384420441,239590.45182488312
2022-09-16,181287.83883029973,217315.84061743965,203140.42716350596,180828.74983792147,230046.54276726593
2022-09-19,180766.42351657903,217646.88244178047,205776.45536174814,180304.7121181949,233239.87382195343
2022-09-20,181151.77068454778,222915.1976731037,207759.50387706797,180755.10640530428,234809.99747918
2022-09-21,176821.34105808294,219336.46992041817,208095.0059217457,176461.4674282535,232479.41984246124
2022-09-22,174645.73873264348,217469.8732102131,206129.4153989796,174317.75948147615,231504.80949089874
2022-09-23,171952.8148892597,212984.93711402168,201128.0183271412,171613.62471585115,226107.147869805
2022-09-26,172788.16680271184,209491.29001929512,195841.27786388437,172392.80190090975,223147.15191135468
2022-09-27,173388.86141330755,209960.8073532795,196597.31733074228,172930.57021145662,223564.438063851
2022-09-28,172699.40310031926,208349.79279639473,193366.13784160654,172234.1602383121,223774.65498279632
2022-09-29,172711.72235996282,206745.80218055,192985.03421917002,172184.24995999178,225115.13030674803
2022-09-30,174829.04027683294,210808.64814307442,197026.6337141041,174343.46565823397,227523.27454045165
2022-10-03,174566.92380649602,207626.04586341133,195049.91562786142,173998.78920559725,225783.56542071592
2022-10-04,176365.44660312688,215920.66692664375,199000.9558576588,175899.40248684725,227692.52867755186
2022-10-06,175818.94777805364,214371.47603919258,199573.3223279957,175506.6784878238,227048.95738848936
2022-10-07,173536.45209629094,214935.67937781563,198956.92258586924,173340.48494534334,224099.6530672003
2022-10-10,172114.10970432317,215188.39026953926,197464.489587212,171948.88899807772,223578.46105059874
2022-10-11,169988.33751804387,208348.17980506172,194796.81678905527,169825.0338345035,220886.33519610655
2022-10-12,172798.78373081243,211636.4688980793,196942.80761852305,172645.92525296053,224504.4499422003
2022-10-13,172946.21250278509,211003.01389624825,196691.98818340342,172677.2188320621,224539.26317462217
2022-10-14,173131.06406528509,211359.50277259102,195927.43606700937,172956.66475491365,223033.26463946592
2022-10-17,175344.55584079778,213513.8753006672,198614.79438915293,175018.7668056949,224567.01811496032
2022-10-18,177388.90340549505,215513.8540909504,201065.5844663624,177085.84139065584,227750.24001590026
2022-10-19,178964.21495945012,214998.11167456856,201464.1624616627,178577.96736721834,228250.39338961852
2022-10-20,176298.65009433782,211345.4557755207,202778.15374126474,175996.40077786287,226861.61849490416
2022-10-21,177995.83040744817,209498.65259864082,200277.39816417734,177626.52571682772,228457.14544955504
2022-10-24,177817.97999187507,209289.16282320442,200077.12130013315,177448.9849035953,228228.68845428526
2022-10-25,178237.45854216805,211274.3153599476,197057.1835078129,177959.00280044592,227986.78052960266
2022-10-27,178736.76512601512,211147.928900597,196611.65599621623,178508.54039810217,227592.37574603333
2022-10-28,178984.21597745555,209205.55812728158,200826.51183117717,178763.86187027014,228096.30747821106
2022-10-31,186259.88892057078,210134.00429427376,204218.28868664592,186106.98406265295,230252.58878924622
2022-11-01,188949.75380399363,211745.8407353138,204591.24590100138,188738.11565444982,235074.47230365052
2022-11-02,188203.71478727,211366.64745223275,205217.32813061564,187889.93090103185,233850.5699904181
2022-11-03,186736.73434903758,209727.79459273568,205555.6586970219,186423.92290542639,231291.9568312384
2022-11-04,191164.35730435984,210253.27884566537,210162.42484082072,190874.8834156803,231939.28501727356
2022-11-07,193309.1386306538,209440.0540379261,210078.0063532719,193035.80907485998,233216.44013812317
2022-11-09,191604.2445113911,207718.76175582162,208537.59497631877,191205.7066578678,231901.7005446173
2022-11-10,188752.94731595652,204866.5282505726,204076.65884960978,188336.74468277014,231182.9145643927
2022-11-11,189043.88132169383,209410.22966658822,206513.60997570842,188695.44725845373,239082.08372332825
2022-11-14,190046.29399564402,211337.84992110482,205739.0695246586,189804.3503346256,240371.42353656067
2022-11-15,192878.45833280223,211332.34293257943,205258.08904064982,192664.29839370764,240280.2816298224
2022-11-16,191445.72235562938,210605.3274754261,203736.55357922404,191260.86364028967,241799.27763201966
2022-11-17,190262.65399625438,210003.5992344593,202320.25476635783,190140.5636524967,241588.19352557434
2022-11-18,188798.68428495066,208507.80216109505,200781.61079968303,188706.5710377506,240895.87989642395
2022-11-21,187086.48592069285,207913.73453414193,197966.914113892,187032.0646290592,236632.50404193177
2022-11-22,189642.66168668406,211683.88680159798,199145.43095959513,189582.1632618717,238937.56059100403
2022-11-23,189042.97145536082,211446.4439915394,198777.39343823283,188981.7213063053,238666.8226454474
2022-11-24,190200.20422818797,213791.5529392933,200254.40180004924,190196.518852692,243567.8220656134
2022-11-25,190439.0011947407,216138.74152266732,201668.1457270512,190456.93798110998,244306.9229567267
2022-11-28,190920.3652999653,216883.82236373177,205428.44595898478,190950.0759205631,244912.14896991028
2022-11-29,191903.18538358348,214916.19057357064,204879.55116833537,191872.29332778967,244899.20509173645
2022-11-30,195897.424061562,213848.17269026986,207034.70451916545,195960.37877700842,244567.73029925599
2022-12-01,201327.9780318989,216660.92957198372,206751.2419794926,201452.08043716467,250491.14311053528
2022-12-02,200176.55348661082,218318.8023899769,205976.29294384806,200299.20317886389,247928.01441790833
2022-12-05,199061.48941495555,218596.277136681,204001.19699658244,199183.52623794592,246922.72520282044
2022-12-06,200393.18417813914,216539.12920272103,204389.50722302287,200527.93578384435,244010.08396746888
2022-12-07,198250.09581449168,213778.40315901986,201955.59741772502,198419.07878921545,243707.23408343567
2022-12-08,198501.5789230122,215943.44405257454,202649.34705151408,198808.7921681217,241530.0124953009
2022-12-09,196157.43831327098,213501.48969161263,200114.26488293498,196394.60558364904,237334.06172015442
2022-12-12,197710.74852445262,213545.8461674427,199906.0925654301,197941.5417408756,236749.89149310364
2022-12-13,199910.91495206492,217738.27500045052,201771.00310314982,200133.57280777014,240154.19865252747
2022-12-14,199208.28889920848,221249.13996016732,201992.14198864787,199474.32878921545,242524.27442767395
2022-12-15,196719.8367355122,216014.65355574837,199932.4215144047,197036.28173110998,238213.95707537903
2022-12-16,194276.4946487202,214804.3101719593,197641.8924921879,194637.1741261295,233440.64912249817
2022-12-19,195816.25290372508,214699.83019149056,201437.0567225346,196133.36913345373,230846.01847674622
2022-12-20,196257.84888150828,214671.55469405404,201511.04489697306,196543.28081558264,233783.59959246888
2022-12-21,192434.69629361766,212583.42421614876,198690.42380322306,192737.69823501623,235516.8283522345
2022-12-22,193955.1269119038,209480.0271061634,195741.17719067424,194213.96575210607,234898.1674940802
2022-12-23,191112.54782560008,204466.59180342904,190832.6015070805,191350.56414077795,232632.45371844544
2022-12-26,195738.55247953074,209710.63791548958,193557.21005810588,195933.33434341467,234686.53907611145
2022-12-27,196576.83730008738,211216.8068302845,194286.08731640666,196868.59526870764,234917.35279681458
2022-12-28,195009.51509549754,212924.30940901986,194337.96404064982,195266.85430191076,234723.51289202942
2022-12-29,193392.32071378367,214370.52716719857,194196.50455273478,193627.90575454748,235663.044172547
2022-12-30,192593.9653365864,213698.10451400033,195379.37773693888,192830.48589370764,234941.5300734259
2023-01-02,193989.25270536082,213578.04584395638,196953.41925610392,194221.4026417545,235051.16212298645
2023-01-03,193596.59317472117,216286.80927169076,196286.78233898967,193874.91906021154,238637.00340106263
2023-01-04,193721.43208768504,214133.74793135872,193833.25263012736,194012.61223648107,238855.33228900208
2023-01-05,194014.04782560008,212621.2199314808,190934.76384533732,194236.786430817,238617.24796893372
2023-01-06,193285.9901931538,207036.22051131478,190631.07825268595,193477.6881031803,231574.6630385138
2023-01-09,194779.1199386372,213323.21593367806,193508.1517084965,195014.38329360998,239311.12504412903
2023-01-10,191690.77251126902,213022.31944930306,192302.18593396037,191959.7151417545,236900.83930804505
2023-01-11,194328.8089492573,211944.76830184212,190511.37259472697,194657.51268814123,239927.70973040833
2023-01-12,197709.81461026805,211163.83254134408,188322.18063916056,198124.11089370764,240354.212141297
2023-01-13,200380.40462186473,213652.95409285775,188567.1939753422,200790.69500015295,243200.57032611145
2023-01-16,201391.95816495555,217080.4049290394,187081.3601282963,201736.50444839514,245777.0568678595
2023-01-17,203751.51894071238,217193.06560408822,187958.57642163127,204215.29949234045,249051.72144915833
2023-01-18,201407.03772428172,216656.6908940052,187619.81206311076,201947.85240982092,249919.6355421759
2023-01-19,199411.15906217234,214793.04283797494,186938.46361340373,200006.5806813053,248585.57914569153
2023-01-20,198536.48686673777,214621.18865096322,184893.92064465373,199045.22014663732,247797.96760394349
2023-01-23,189675.18057706492,216401.10730635872,184803.8246973881,190121.71550796545,251624.6692946173
2023-01-24,188853.32098844188,217709.28288924447,184161.20168103068,189205.9124073795,253232.13383319153
2023-01-25,185875.99036100047,210312.02359664193,181875.36827648967,186136.04149673498,252904.9499953009
2023-01-27,186308.28102567332,204490.89517867318,180541.16151989787,186436.0490040592,251354.0355360724
2023-01-30,186122.06255376476,204286.40987303964,180360.7414878239,186249.63427584874,251102.79625650085
2023-01-31,191431.7672552418,201727.57686046642,181646.91655079694,191543.628431229,255560.45255168213
2023-02-01,192515.9239098744,198375.3446216969,177175.754655045,192595.6710032505,256218.00991001955
2023-02-02,192323.4373856892,198177.00292742197,176998.70295877117,192403.07599111975,255961.80483941713
2023-02-03,192509.20457303664,200390.7982818684,180379.76255860942,192620.80893336525,256157.68829380863
2023-02-06,190994.8365920796,202356.2407867512,179635.53135743755,191022.42538844337,254052.330562638
2023-02-07,189477.73884427687,203433.38637085765,179593.01492372173,189711.9229928135,252259.3506584632
2023-02-08,194040.48103177687,204523.34315796703,182331.1398016514,194126.0080758213,258367.81321339484
2023-02-09,192138.0785049214,206622.19081421703,183808.04031434673,192295.4249459385,255850.86597828742
2023-02-10,192619.3932327046,206635.25290222972,182921.2487951817,192878.06396876564,256589.71834950324
2023-02-13,192247.7054580464,204924.11014099926,181565.93859925884,192582.44066249122,255878.65931324835
2023-02-14,191376.64890897414,205705.36339112133,184499.3795172276,191457.06761561622,254451.8449516761
2023-02-15,191586.5540908589,210246.10385437816,187814.27230897563,191699.17622767677,254848.6288261878
2023-02-16,192139.4828017964,215479.50632019847,187919.91581788677,192267.5803567051,255578.0266991126
2023-02-17,195506.47215116164,211957.30003662914,187283.6772162022,195762.58015834083,260001.99110035773
2023-02-20,198816.55027616164,212770.3562957844,185983.10588136333,199053.60757838478,264381.277248429
2023-02-21,196644.6432327046,211217.97453614086,186405.3412787022,196919.69050990333,261488.2022209632
2023-02-22,193112.2562392964,209544.03244324535,182109.25286927837,193246.34013758888,256623.6307793128
2023-02-23,192360.7386611714,208042.39985962718,180971.2928625645,192340.4991494297,255569.66592030402
2023-02-24,193379.86091458937,207490.8333007893,181572.39381471294,193331.78662501564,257011.67135243292
2023-02-27,192590.32087552687,207497.80140992015,180401.56474366802,192527.69021998634,256083.25835804816
2023-02-28,194456.0104202046,205917.03258057445,177687.84967103618,194459.03117762794,258659.57282643195
2023-03-01,194742.0026077046,210408.14248963207,179093.07893434184,194744.88751612892,259147.78265004035
2023-03-02,195133.54716336867,209057.33897705883,177972.86879029887,195203.45276271095,259707.29006581183
2023-03-03,193318.6451858296,209256.62768860668,181132.76838746684,193324.29108058204,257327.7998619544
2023-03-06,193039.98173368117,209215.21557923168,183228.1719214024,192959.10696803321,256892.34258656378
2023-03-08,194786.8082717671,213372.67012329906,183973.63627687114,194724.2834817051,259184.72192005988
2023-03-09,194195.67732083937,211338.2550384602,179617.171082169,194276.31328212013,258433.17741017218
2023-03-10,193665.0621780171,208982.32635804027,176675.00906434673,193635.7621041416,257601.41596608039
2023-03-13,189657.0492080464,207024.23956604808,173104.4170233311,189634.6488228916,252127.7277336585
2023-03-14,189467.4625059895,206817.2668253712,172931.4061557774,189445.0281247715,251875.60128984135
2023-03-15,190430.23350769852,204573.83426352733,170911.55787898297,190511.55077322427,253188.20028199835
2023-03-16,190631.94728333328,202205.19232627147,170919.12806941266,190668.02095755044,253426.85866822882
2023-03-17,195190.31740052078,203294.20383139842,171013.23323298688,195392.41562612954,259733.3970593421
2023-03-20,193992.53029114578,199925.701908791,167502.71443415876,194087.6584239811,257994.19003237982
2023-03-21,196833.91328675125,200649.74841758006,171424.3428521275,197047.71433218423,261892.3867639472
2023-03-22,197826.31163269852,201880.29234763377,172996.5440240025,198045.80780752603,263136.05621279974
2023-03-23,198449.41877991532,200645.99477072948,171453.69172908063,198604.17807730142,263911.97279299994
2023-03-24,198156.04768616532,200027.98296042674,167297.38106013532,198204.16031607095,263495.9329523017
2023-03-27,199491.15803772782,200302.8066908955,168773.74580622907,199486.09781607095,265208.5665735175
2023-03-28,198299.45598084305,199743.37550803417,168534.93336726422,198240.09444387857,263645.3182977607
2023-03-29,202586.43770081375,202812.65483542674,169000.77931452985,202520.7036357731,269412.69195498724
2023-03-31,203895.82210022782,205789.67410727733,174570.3451104283,203869.58675344888,271195.72390689154
2023-04-03,204318.83186585282,206990.2250868916,175274.45399714704,204390.26210745279,271946.44660965033
2023-04-05,205791.37697083328,205672.921238625,175004.4486260533,205996.13140066568,273703.64105239935
2023-04-06,206059.42677552078,206291.7556349873,176690.94111872907,206298.2527538151,274015.80693069525
2023-04-10,205886.09358460282,206423.14964743846,176184.15846492047,206209.762382111,273829.8738404853
2023-04-11,207258.09074646805,206036.1692549824,177325.263750565,207433.79926260415,275521.952057038
2023-04-12,205710.15626770828,207225.41821738475,177811.33778620954,205889.00780447427,273426.78070083685
2023-04-13,204924.15413147782,208460.53140708202,178864.63716365094,204980.87207754556,272232.21078506537
2023-04-17,207204.84944397782,204797.89271994823,179158.64967585797,207047.82604177896,275080.8594972236
2023-04-18,206997.80322248125,204593.21446257824,178979.53859040875,206840.78880960125,274805.83831082226
2023-04-19,204740.28774018146,200792.28634954116,179356.86186933945,204585.13970980878,271776.39836572343
2023-04-20,203578.08218245747,201998.80099797866,179181.28404951523,203422.3627627873,270225.8917096871
2023-04-21,200627.59962325337,198945.9899628224,178560.4995036168,200406.00357089276,266246.22727987746
2023-04-24,202771.73458724262,198245.64059758803,178891.43913984727,202562.73364291425,269112.7758943794
2023-04-25,202693.02027755024,199362.43063665053,180791.34429121445,202486.19232211346,268985.7607271431
2023-04-26,203183.40962081196,200965.54318547866,179884.57115889023,203000.7250674748,269654.528671479
2023-04-27,204421.09249739887,202362.56540227553,181794.3495402379,204244.2371829533,271286.90895102004
2023-04-28,205911.57421736958,204779.04123235366,183229.32323408555,205735.1639712834,273221.2569124458
